Var1,Gene,Gene_Symbol,total_rxns,targeted_rxns,targeted_drugs,targeted_drugs_names,targeted_rxns_names
Glycosphingolipid metabolism,6489,NA,62,0,759,NA,
Glycosphingolipid metabolism,6489,NA,62,0,760,NA,
Glycosphingolipid metabolism,6489,NA,62,0,761,NA,
Glycosphingolipid metabolism,6489,NA,62,0,762,NA,
Glycosphingolipid metabolism,29906,NA,62,0,763,NA,
Glycosphingolipid metabolism,29906,NA,62,0,764,NA,
Glycosphingolipid metabolism,29906,NA,62,0,765,NA,
Glycosphingolipid metabolism,29906,NA,62,0,766,NA,
Glycosphingolipid metabolism,9331,NA,62,0,767,NA,
Glycosphingolipid metabolism,9331,NA,62,0,768,NA,
Glycosphingolipid metabolism,7368,NA,62,0,769,NA,
Glycosphingolipid metabolism,2760,NA,62,0,770,NA,
Glycosphingolipid metabolism,4759,NEU2,62,2,1,Scutellarein,HMR_0825; HMR_0847
Glycosphingolipid metabolism,4759,NEU2,62,2,1,Scutellarein,HMR_0825; HMR_0847
Glycosphingolipid metabolism,10825,NA,62,2,773,NA,HMR_0825; HMR_0847
Glycosphingolipid metabolism,10825,NA,62,2,774,NA,HMR_0825; HMR_0847
Glycosphingolipid metabolism,8702,NA,62,0,775,NA,
Glycosphingolipid metabolism,8702,NA,62,0,776,NA,
Glycosphingolipid metabolism,8707,NA,62,0,777,NA,
Glycosphingolipid metabolism,8708,NA,62,0,778,NA,
Glycosphingolipid metabolism,2529,NA,62,0,779,NA,
Glycosphingolipid metabolism,2526,NA,62,0,780,NA,
Glycosphingolipid metabolism,2526,NA,62,0,781,NA,
Glycosphingolipid metabolism,284004,NA,62,0,782,NA,
Glycosphingolipid metabolism,284004,NA,62,0,783,NA,
Glycosphingolipid metabolism,284004,NA,62,0,784,NA,
Glycosphingolipid metabolism,284004,NA,62,0,785,NA,
Glycosphingolipid metabolism,284004,NA,62,0,786,NA,
Glycosphingolipid metabolism,79411,NA,62,0,787,NA,
Glycosphingolipid metabolism,79411,NA,62,0,788,NA,
Glycosphingolipid metabolism,27090,NA,62,0,789,NA,
Glycosphingolipid metabolism,129807,NA,62,2,790,NA,HMR_0825; HMR_0847
Glycosphingolipid metabolism,129807,NA,62,2,791,NA,HMR_0825; HMR_0847
Glycosphingolipid metabolism,2524,NA,62,0,792,NA,
Glycosphingolipid metabolism,2524,NA,62,0,793,NA,
Glycosphingolipid metabolism,2524,NA,62,0,794,NA,
Glycosphingolipid metabolism,2527,NA,62,0,795,NA,
Glycosphingolipid metabolism,2527,NA,62,0,796,NA,
Glycosphingolipid metabolism,2527,NA,62,0,797,NA,
Glycosphingolipid metabolism,2528,NA,62,0,798,NA,
Glycosphingolipid metabolism,2528,NA,62,0,799,NA,
Glycosphingolipid metabolism,2528,NA,62,0,800,NA,
Glyoxylate and dicarboxylate metabolism,92483,NA,10,0,801,NA,
Glyoxylate and dicarboxylate metabolism,92483,NA,10,0,802,NA,
Glyoxylate and dicarboxylate metabolism,3948,NA,10,0,803,NA,
Glyoxylate and dicarboxylate metabolism,3948,NA,10,0,804,NA,
Glyoxylate and dicarboxylate metabolism,55293,NA,10,0,805,NA,
Glyoxylate and dicarboxylate metabolism,3945,NA,10,0,806,NA,
Glyoxylate and dicarboxylate metabolism,3945,NA,10,0,807,NA,
Glyoxylate and dicarboxylate metabolism,3939,NA,10,0,808,NA,
Glyoxylate and dicarboxylate metabolism,3939,NA,10,0,809,NA,
Glyoxylate and dicarboxylate metabolism,160287,NA,10,0,810,NA,
Glyoxylate and dicarboxylate metabolism,160287,NA,10,0,811,NA,
Glyoxylate and dicarboxylate metabolism,3948,NA,10,0,812,NA,
Glyoxylate and dicarboxylate metabolism,3948,NA,10,0,813,NA,
Glyoxylate and dicarboxylate metabolism,218,NA,10,0,814,NA,
Glyoxylate and dicarboxylate metabolism,222,NA,10,0,815,NA,
Glyoxylate and dicarboxylate metabolism,220,NA,10,0,816,NA,
Glyoxylate and dicarboxylate metabolism,221,NA,10,0,817,NA,
Glyoxylate and dicarboxylate metabolism,8659,NA,10,1,818,NA,GCALDDm
Glyoxylate and dicarboxylate metabolism,8659,NA,10,1,819,NA,GCALDDm
Glyoxylate and dicarboxylate metabolism,216,NA,10,0,820,NA,
Glyoxylate and dicarboxylate metabolism,8854,NA,10,0,821,NA,
Glyoxylate and dicarboxylate metabolism,501,NA,10,0,822,NA,
Glyoxylate and dicarboxylate metabolism,8854,NA,10,0,823,NA,
Glyoxylate and dicarboxylate metabolism,223,NA,10,0,824,NA,
Glyoxylate and dicarboxylate metabolism,224,NA,10,0,825,NA,
Glyoxylate and dicarboxylate metabolism,8854,NA,10,0,826,NA,
Glyoxylate and dicarboxylate metabolism,219,NA,10,1,827,NA,GCALDDm
Glyoxylate and dicarboxylate metabolism,217,NA,10,1,828,NA,GCALDDm
Glyoxylate and dicarboxylate metabolism,226,NA,10,0,829,NA,
Glyoxylate and dicarboxylate metabolism,229,NA,10,0,830,NA,
Glyoxylate and dicarboxylate metabolism,226,NA,10,0,831,NA,
Glyoxylate and dicarboxylate metabolism,230,NA,10,0,832,NA,
Glyoxylate and dicarboxylate metabolism,226,NA,10,0,833,NA,
Glyoxylate and dicarboxylate metabolism,5832,NA,10,1,834,NA,GCALDDm
Glyoxylate and dicarboxylate metabolism,4329,NA,10,1,835,NA,GCALDDm
Glyoxylate and dicarboxylate metabolism,7915,ALDH5A1,10,1,1,Scutellarein,GCALDDm
Glyoxylate and dicarboxylate metabolism,7915,ALDH5A1,10,1,1,Scutellarein,GCALDDm
Glyoxylate and dicarboxylate metabolism,54363,NA,10,0,838,NA,
Glyoxylate and dicarboxylate metabolism,54363,NA,10,0,839,NA,
Glyoxylate and dicarboxylate metabolism,51179,NA,10,0,840,NA,
Glyoxylate and dicarboxylate metabolism,51179,NA,10,0,841,NA,
Glyoxylate and dicarboxylate metabolism,51179,NA,10,0,842,NA,
Glyoxylate and dicarboxylate metabolism,51179,NA,10,0,843,NA,
Glyoxylate and dicarboxylate metabolism,9380,NA,10,0,844,NA,
Glyoxylate and dicarboxylate metabolism,9380,NA,10,0,845,NA,
Glyoxylate and dicarboxylate metabolism,197257,NA,10,0,846,NA,
Glyoxylate and dicarboxylate metabolism,197257,NA,10,0,847,NA,
Glyoxylate and dicarboxylate metabolism,197257,NA,10,0,848,NA,
Glyoxylate and dicarboxylate metabolism,197257,NA,10,0,849,NA,
Glyoxylate and dicarboxylate metabolism,3795,NA,10,0,850,NA,
Glyoxylate and dicarboxylate metabolism,3795,NA,10,0,851,NA,
Linoleate metabolism,1571,NA,4,1,852,NA,HMR_2457
Linoleate metabolism,247,NA,4,0,853,NA,
Linoleate metabolism,246,NA,4,0,854,NA,
Linoleate metabolism,11283,NA,4,1,855,NA,HMR_2457
Linoleate metabolism,1557,NA,4,1,856,NA,HMR_2457
Linoleate metabolism,1543,CYP1A1,4,1,1,Scutellarein,HMR_2457
Linoleate metabolism,1545,CYP1B1,4,1,1,Scutellarein,HMR_2457
Linoleate metabolism,1544,NA,4,1,859,NA,HMR_2457
Linoleate metabolism,1588,NA,4,1,860,NA,HMR_2457
Linoleate metabolism,1576,NA,4,1,861,NA,HMR_2457
Linoleate metabolism,1553,NA,4,1,862,NA,HMR_2457
Linoleate metabolism,1548,NA,4,1,863,NA,HMR_2457
Linoleate metabolism,1562,NA,4,1,864,NA,HMR_2457
Linoleate metabolism,1558,NA,4,1,865,NA,HMR_2457
Linoleate metabolism,1559,NA,4,1,866,NA,HMR_2457
Linoleate metabolism,1565,NA,4,1,867,NA,HMR_2457
Linoleate metabolism,1572,NA,4,1,868,NA,HMR_2457
Linoleate metabolism,64816,NA,4,1,869,NA,HMR_2457
Linoleate metabolism,1577,NA,4,1,870,NA,HMR_2457
Linoleate metabolism,1551,NA,4,1,871,NA,HMR_2457
Linoleate metabolism,66002,NA,4,1,872,NA,HMR_2457
Linoleate metabolism,1580,NA,4,1,873,NA,HMR_2457
Linoleate metabolism,1555,NA,4,1,874,NA,HMR_2457
Linoleate metabolism,1549,NA,4,1,875,NA,HMR_2457
Linoleate metabolism,1573,NA,4,1,876,NA,HMR_2457
Linoleate metabolism,199974,NA,4,1,877,NA,HMR_2457
Linoleate metabolism,260293,NA,4,1,878,NA,HMR_2457
Linoleate metabolism,29785,NA,4,1,879,NA,HMR_2457
Linoleate metabolism,57834,NA,4,1,880,NA,HMR_2457
Linoleate metabolism,2053,NA,4,0,881,NA,
Linoleate metabolism,2053,NA,4,0,882,NA,
Linoleate metabolism,113612,NA,4,1,883,NA,HMR_2457
Miscellaneous,1743,NA,118,0,884,NA,
Miscellaneous,4967,NA,118,0,885,NA,
Miscellaneous,130,NA,118,0,886,NA,
Miscellaneous,127,NA,118,0,887,NA,
Miscellaneous,125,NA,118,0,888,NA,
Miscellaneous,124,NA,118,0,889,NA,
Miscellaneous,131,NA,118,0,890,NA,
Miscellaneous,126,NA,118,0,891,NA,
Miscellaneous,128,NA,118,0,892,NA,
Miscellaneous,128,NA,118,0,893,NA,
Miscellaneous,137872,NA,118,0,894,NA,
Miscellaneous,218,NA,118,0,895,NA,
Miscellaneous,218,NA,118,0,896,NA,
Miscellaneous,218,NA,118,0,897,NA,
Miscellaneous,218,NA,118,0,898,NA,
Miscellaneous,218,NA,118,0,899,NA,
Miscellaneous,218,NA,118,0,900,NA,
Miscellaneous,218,NA,118,0,901,NA,
Miscellaneous,218,NA,118,0,902,NA,
Miscellaneous,222,NA,118,0,903,NA,
Miscellaneous,222,NA,118,0,904,NA,
Miscellaneous,222,NA,118,0,905,NA,
Miscellaneous,222,NA,118,0,906,NA,
Miscellaneous,222,NA,118,0,907,NA,
Miscellaneous,222,NA,118,0,908,NA,
Miscellaneous,222,NA,118,0,909,NA,
Miscellaneous,222,NA,118,0,910,NA,
Miscellaneous,220,NA,118,0,911,NA,
Miscellaneous,220,NA,118,0,912,NA,
Miscellaneous,220,NA,118,0,913,NA,
Miscellaneous,220,NA,118,0,914,NA,
Miscellaneous,220,NA,118,0,915,NA,
Miscellaneous,220,NA,118,0,916,NA,
Miscellaneous,220,NA,118,0,917,NA,
Miscellaneous,220,NA,118,0,918,NA,
Miscellaneous,221,NA,118,0,919,NA,
Miscellaneous,221,NA,118,0,920,NA,
Miscellaneous,221,NA,118,0,921,NA,
Miscellaneous,221,NA,118,0,922,NA,
Miscellaneous,221,NA,118,0,923,NA,
Miscellaneous,221,NA,118,0,924,NA,
Miscellaneous,221,NA,118,0,925,NA,
Miscellaneous,221,NA,118,0,926,NA,
Miscellaneous,6817,NA,118,0,927,NA,
Miscellaneous,3030,NA,118,0,928,NA,
Miscellaneous,84532,NA,118,0,929,NA,
Miscellaneous,84532,NA,118,0,930,NA,
Miscellaneous,84532,NA,118,0,931,NA,
Miscellaneous,84532,NA,118,0,932,NA,
Miscellaneous,84532,NA,118,0,933,NA,
Miscellaneous,84532,NA,118,0,934,NA,
Miscellaneous,79611,NA,118,0,935,NA,
Miscellaneous,79611,NA,118,0,936,NA,
Miscellaneous,79611,NA,118,0,937,NA,
Miscellaneous,79611,NA,118,0,938,NA,
Miscellaneous,51,NA,118,0,939,NA,
Miscellaneous,50,NA,118,0,940,NA,
Miscellaneous,50,NA,118,0,941,NA,
Miscellaneous,48,NA,118,0,942,NA,
Miscellaneous,48,NA,118,0,943,NA,
Miscellaneous,55902,NA,118,0,944,NA,
Miscellaneous,55902,NA,118,0,945,NA,
Miscellaneous,55902,NA,118,0,946,NA,
Miscellaneous,55902,NA,118,0,947,NA,
Miscellaneous,55902,NA,118,0,948,NA,
Miscellaneous,55902,NA,118,0,949,NA,
Miscellaneous,212,NA,118,0,950,NA,
Miscellaneous,212,NA,118,0,951,NA,
Miscellaneous,211,NA,118,0,952,NA,
Miscellaneous,211,NA,118,0,953,NA,
Miscellaneous,59272,NA,118,0,954,NA,
Miscellaneous,59272,NA,118,0,955,NA,
Miscellaneous,59272,NA,118,0,956,NA,
Miscellaneous,59272,NA,118,0,957,NA,
Miscellaneous,284273,NA,118,0,958,NA,
Miscellaneous,284273,NA,118,0,959,NA,
Miscellaneous,10327,NA,118,0,960,NA,
Miscellaneous,10327,NA,118,0,961,NA,
Miscellaneous,501,NA,118,0,962,NA,
Miscellaneous,501,NA,118,0,963,NA,
Miscellaneous,501,NA,118,0,964,NA,
Miscellaneous,223,NA,118,0,965,NA,
Miscellaneous,223,NA,118,0,966,NA,
Miscellaneous,223,NA,118,0,967,NA,
Miscellaneous,224,NA,118,0,968,NA,
Miscellaneous,224,NA,118,0,969,NA,
Miscellaneous,224,NA,118,0,970,NA,
Miscellaneous,219,NA,118,0,971,NA,
Miscellaneous,219,NA,118,0,972,NA,
Miscellaneous,219,NA,118,0,973,NA,
Miscellaneous,217,NA,118,0,974,NA,
Miscellaneous,217,NA,118,0,975,NA,
Miscellaneous,217,NA,118,0,976,NA,
Miscellaneous,231,NA,118,0,977,NA,
Miscellaneous,847,NA,118,0,978,NA,
Miscellaneous,2538,NA,118,0,979,NA,
Miscellaneous,57818,NA,118,0,980,NA,
Miscellaneous,92579,NA,118,0,981,NA,
Miscellaneous,8824,NA,118,0,982,NA,
Miscellaneous,6319,NA,118,0,983,NA,
Miscellaneous,6319,NA,118,0,984,NA,
Miscellaneous,1892,NA,118,0,985,NA,
Miscellaneous,1962,NA,118,0,986,NA,
Miscellaneous,229,NA,118,0,987,NA,
Miscellaneous,230,NA,118,0,988,NA,
Miscellaneous,226,NA,118,0,989,NA,
Miscellaneous,2720,NA,118,0,990,NA,
Miscellaneous,2720,NA,118,0,991,NA,
Miscellaneous,2720,NA,118,0,992,NA,
Miscellaneous,2687,NA,118,0,993,NA,
Miscellaneous,2687,NA,118,0,994,NA,
Miscellaneous,2717,NA,118,0,995,NA,
Miscellaneous,178,NA,118,0,996,NA,
Miscellaneous,178,NA,118,0,997,NA,
Miscellaneous,2678,NA,118,0,998,NA,
Miscellaneous,2678,NA,118,0,999,NA,
Miscellaneous,763,NA,118,0,1000,NA,
Miscellaneous,11238,NA,118,0,1001,NA,
Miscellaneous,51478,NA,118,0,1002,NA,
Miscellaneous,3419,NA,118,2,1003,NA,r0083; r0425
Miscellaneous,3419,NA,118,2,1004,NA,r0083; r0425
Miscellaneous,3420,NA,118,2,1005,NA,r0083; r0425
Miscellaneous,3420,NA,118,2,1006,NA,r0083; r0425
Miscellaneous,3421,NA,118,2,1007,NA,r0083; r0425
Miscellaneous,3421,NA,118,2,1008,NA,r0083; r0425
Miscellaneous,3417,IDH1,118,7,1,Scutellarein,r0083; r0084; r0423; r0424; r0425; r0082; r0422
Miscellaneous,3417,IDH1,118,7,1,Scutellarein,r0083; r0084; r0423; r0424; r0425; r0082; r0422
Miscellaneous,3417,IDH1,118,7,1,Scutellarein,r0083; r0084; r0423; r0424; r0425; r0082; r0422
Miscellaneous,3417,IDH1,118,7,1,Scutellarein,r0083; r0084; r0423; r0424; r0425; r0082; r0422
Miscellaneous,3417,IDH1,118,7,1,Scutellarein,r0083; r0084; r0423; r0424; r0425; r0082; r0422
Miscellaneous,3417,IDH1,118,7,1,Scutellarein,r0083; r0084; r0423; r0424; r0425; r0082; r0422
Miscellaneous,3417,IDH1,118,7,1,Scutellarein,r0083; r0084; r0423; r0424; r0425; r0082; r0422
Miscellaneous,3418,NA,118,6,1016,NA,r0083; r0084; r0423; r0424; r0425; r0422
Miscellaneous,3418,NA,118,6,1017,NA,r0083; r0084; r0423; r0424; r0425; r0422
Miscellaneous,3418,NA,118,6,1018,NA,r0083; r0084; r0423; r0424; r0425; r0422
Miscellaneous,3418,NA,118,6,1019,NA,r0083; r0084; r0423; r0424; r0425; r0422
Miscellaneous,3418,NA,118,6,1020,NA,r0083; r0084; r0423; r0424; r0425; r0422
Miscellaneous,3418,NA,118,6,1021,NA,r0083; r0084; r0423; r0424; r0425; r0422
Miscellaneous,1056,NA,118,0,1022,NA,
Miscellaneous,1056,NA,118,0,1023,NA,
Miscellaneous,1056,NA,118,0,1024,NA,
Miscellaneous,1056,NA,118,0,1025,NA,
Miscellaneous,1056,NA,118,0,1026,NA,
Miscellaneous,1056,NA,118,0,1027,NA,
Miscellaneous,1056,NA,118,0,1028,NA,
Miscellaneous,1056,NA,118,0,1029,NA,
Miscellaneous,6476,NA,118,0,1030,NA,
Miscellaneous,1629,NA,118,0,1031,NA,
Miscellaneous,1629,NA,118,0,1032,NA,
Miscellaneous,594,NA,118,0,1033,NA,
Miscellaneous,594,NA,118,0,1034,NA,
Miscellaneous,594,NA,118,0,1035,NA,
Miscellaneous,593,NA,118,0,1036,NA,
Miscellaneous,593,NA,118,0,1037,NA,
Miscellaneous,593,NA,118,0,1038,NA,
Miscellaneous,5161,NA,118,0,1039,NA,
Miscellaneous,5162,NA,118,0,1040,NA,
Miscellaneous,1737,NA,118,0,1041,NA,
Miscellaneous,5160,NA,118,0,1042,NA,
Miscellaneous,8310,NA,118,0,1043,NA,
Miscellaneous,8288,NA,118,0,1044,NA,
Miscellaneous,9588,NA,118,0,1045,NA,
Miscellaneous,4353,NA,118,0,1046,NA,
Miscellaneous,6646,NA,118,0,1047,NA,
Miscellaneous,6646,NA,118,0,1048,NA,
Miscellaneous,6646,NA,118,0,1049,NA,
Miscellaneous,6646,NA,118,0,1050,NA,
Miscellaneous,6646,NA,118,0,1051,NA,
Miscellaneous,6646,NA,118,0,1052,NA,
Miscellaneous,6646,NA,118,0,1053,NA,
Miscellaneous,6646,NA,118,0,1054,NA,
Miscellaneous,7296,NA,118,0,1055,NA,
Miscellaneous,7296,NA,118,0,1056,NA,
Miscellaneous,7296,NA,118,0,1057,NA,
Miscellaneous,7296,NA,118,0,1058,NA,
Miscellaneous,7296,NA,118,0,1059,NA,
Miscellaneous,7296,NA,118,0,1060,NA,
Miscellaneous,7296,NA,118,0,1061,NA,
Miscellaneous,7296,NA,118,0,1062,NA,
Miscellaneous,54658,UGT1A1,118,2,1,Scutellarein,RE2404C; RE2405C
Miscellaneous,54658,UGT1A1,118,2,1,Scutellarein,RE2404C; RE2405C
Miscellaneous,1356,NA,118,0,1065,NA,
Miscellaneous,2512,NA,118,0,1066,NA,
Miscellaneous,2495,NA,118,0,1067,NA,
Miscellaneous,94033,NA,118,0,1068,NA,
Miscellaneous,1727,NA,118,0,1069,NA,
Miscellaneous,51706,NA,118,0,1070,NA,
Miscellaneous,51700,NA,118,0,1071,NA,
Miscellaneous,92086,NA,118,0,1072,NA,
Miscellaneous,92086,NA,118,0,1073,NA,
Miscellaneous,728441,NA,118,0,1074,NA,
Miscellaneous,728441,NA,118,0,1075,NA,
Miscellaneous,102724197,NA,118,0,1076,NA,
Miscellaneous,102724197,NA,118,0,1077,NA,
Miscellaneous,2686,NA,118,0,1078,NA,
Miscellaneous,2686,NA,118,0,1079,NA,
Miscellaneous,124975,NA,118,0,1080,NA,
Miscellaneous,124975,NA,118,0,1081,NA,
Miscellaneous,91227,NA,118,0,1082,NA,
Miscellaneous,91227,NA,118,0,1083,NA,
Miscellaneous,5211,NA,118,0,1084,NA,
Miscellaneous,5211,NA,118,0,1085,NA,
Miscellaneous,5211,NA,118,0,1086,NA,
Miscellaneous,5211,NA,118,0,1087,NA,
Miscellaneous,249,NA,118,0,1088,NA,
Miscellaneous,249,NA,118,0,1089,NA,
Miscellaneous,249,NA,118,0,1090,NA,
Miscellaneous,57571,NA,118,0,1091,NA,
Miscellaneous,132158,NA,118,0,1092,NA,
Miscellaneous,132158,NA,118,0,1093,NA,
Miscellaneous,641649,NA,118,0,1094,NA,
Miscellaneous,641649,NA,118,0,1095,NA,
Miscellaneous,641649,NA,118,0,1096,NA,
Miscellaneous,79966,NA,118,0,1097,NA,
Miscellaneous,79966,NA,118,0,1098,NA,
Miscellaneous,7263,NA,118,0,1099,NA,
Miscellaneous,26275,NA,118,0,1100,NA,
Miscellaneous,7389,NA,118,0,1101,NA,
Miscellaneous,8435,NA,118,0,1102,NA,
Miscellaneous,8435,NA,118,0,1103,NA,
Miscellaneous,8435,NA,118,0,1104,NA,
Miscellaneous,8435,NA,118,0,1105,NA,
Miscellaneous,8435,NA,118,0,1106,NA,
Miscellaneous,8435,NA,118,0,1107,NA,
Miscellaneous,8435,NA,118,0,1108,NA,
Miscellaneous,8435,NA,118,0,1109,NA,
Miscellaneous,3988,NA,118,0,1110,NA,
Miscellaneous,3988,NA,118,0,1111,NA,
Miscellaneous,3988,NA,118,0,1112,NA,
Miscellaneous,3988,NA,118,0,1113,NA,
Miscellaneous,3988,NA,118,0,1114,NA,
Miscellaneous,3988,NA,118,0,1115,NA,
Miscellaneous,3988,NA,118,0,1116,NA,
Miscellaneous,3988,NA,118,0,1117,NA,
Miscellaneous,771,NA,118,0,1118,NA,
Miscellaneous,771,NA,118,0,1119,NA,
Miscellaneous,760,NA,118,0,1120,NA,
Miscellaneous,760,NA,118,0,1121,NA,
Miscellaneous,768,NA,118,0,1122,NA,
Miscellaneous,768,NA,118,0,1123,NA,
Miscellaneous,23632,NA,118,0,1124,NA,
Miscellaneous,23632,NA,118,0,1125,NA,
Miscellaneous,765,NA,118,0,1126,NA,
Miscellaneous,765,NA,118,0,1127,NA,
Miscellaneous,759,NA,118,0,1128,NA,
Miscellaneous,759,NA,118,0,1129,NA,
Miscellaneous,762,NA,118,0,1130,NA,
Miscellaneous,762,NA,118,0,1131,NA,
Miscellaneous,766,NA,118,0,1132,NA,
Miscellaneous,766,NA,118,0,1133,NA,
Miscellaneous,767,NA,118,0,1134,NA,
Miscellaneous,377677,NA,118,0,1135,NA,
Miscellaneous,377677,NA,118,0,1136,NA,
Miscellaneous,4025,NA,118,0,1137,NA,
Miscellaneous,4025,NA,118,0,1138,NA,
Miscellaneous,1267,NA,118,0,1139,NA,
Miscellaneous,1215,NA,118,0,1140,NA,
Miscellaneous,1357,NA,118,0,1141,NA,
Miscellaneous,1357,NA,118,0,1142,NA,
Miscellaneous,1358,NA,118,0,1143,NA,
Miscellaneous,1358,NA,118,0,1144,NA,
Miscellaneous,57094,NA,118,0,1145,NA,
Miscellaneous,57094,NA,118,0,1146,NA,
Miscellaneous,93979,NA,118,0,1147,NA,
Miscellaneous,93979,NA,118,0,1148,NA,
Miscellaneous,7177,NA,118,0,1149,NA,
Miscellaneous,64499,NA,118,0,1150,NA,
Miscellaneous,23430,NA,118,0,1151,NA,
Miscellaneous,1636,NA,118,0,1152,NA,
Miscellaneous,9365,NA,118,0,1153,NA,
Miscellaneous,9365,NA,118,0,1154,NA,
Miscellaneous,9365,NA,118,0,1155,NA,
Miscellaneous,9365,NA,118,0,1156,NA,
Miscellaneous,761,NA,118,0,1157,NA,
Miscellaneous,766,NA,118,0,1158,NA,
Miscellaneous,771,NA,118,0,1159,NA,
Miscellaneous,221223,NA,118,0,1160,NA,
Miscellaneous,23491,NA,118,0,1161,NA,
Miscellaneous,1066,NA,118,0,1162,NA,
Miscellaneous,1208,NA,118,0,1163,NA,
Miscellaneous,123688,NA,118,0,1164,NA,
Miscellaneous,85007,NA,118,0,1165,NA,
Pyruvate metabolism,3945,NA,28,0,1166,NA,
Pyruvate metabolism,3939,NA,28,0,1167,NA,
Pyruvate metabolism,130,NA,28,0,1168,NA,
Pyruvate metabolism,130,NA,28,0,1169,NA,
Pyruvate metabolism,130,NA,28,0,1170,NA,
Pyruvate metabolism,130,NA,28,0,1171,NA,
Pyruvate metabolism,127,NA,28,0,1172,NA,
Pyruvate metabolism,127,NA,28,0,1173,NA,
Pyruvate metabolism,127,NA,28,0,1174,NA,
Pyruvate metabolism,127,NA,28,0,1175,NA,
Pyruvate metabolism,125,NA,28,0,1176,NA,
Pyruvate metabolism,125,NA,28,0,1177,NA,
Pyruvate metabolism,125,NA,28,0,1178,NA,
Pyruvate metabolism,125,NA,28,0,1179,NA,
Pyruvate metabolism,124,NA,28,0,1180,NA,
Pyruvate metabolism,124,NA,28,0,1181,NA,
Pyruvate metabolism,124,NA,28,0,1182,NA,
Pyruvate metabolism,124,NA,28,0,1183,NA,
Pyruvate metabolism,131,NA,28,0,1184,NA,
Pyruvate metabolism,131,NA,28,0,1185,NA,
Pyruvate metabolism,131,NA,28,0,1186,NA,
Pyruvate metabolism,131,NA,28,0,1187,NA,
Pyruvate metabolism,126,NA,28,0,1188,NA,
Pyruvate metabolism,126,NA,28,0,1189,NA,
Pyruvate metabolism,126,NA,28,0,1190,NA,
Pyruvate metabolism,126,NA,28,0,1191,NA,
Pyruvate metabolism,128,NA,28,0,1192,NA,
Pyruvate metabolism,128,NA,28,0,1193,NA,
Pyruvate metabolism,128,NA,28,0,1194,NA,
Pyruvate metabolism,128,NA,28,0,1195,NA,
Pyruvate metabolism,128,NA,28,0,1196,NA,
Pyruvate metabolism,137872,NA,28,0,1197,NA,
Pyruvate metabolism,137872,NA,28,0,1198,NA,
Pyruvate metabolism,137872,NA,28,0,1199,NA,
Pyruvate metabolism,137872,NA,28,0,1200,NA,
Pyruvate metabolism,218,NA,28,0,1201,NA,
Pyruvate metabolism,218,NA,28,0,1202,NA,
Pyruvate metabolism,222,NA,28,0,1203,NA,
Pyruvate metabolism,222,NA,28,0,1204,NA,
Pyruvate metabolism,220,NA,28,0,1205,NA,
Pyruvate metabolism,220,NA,28,0,1206,NA,
Pyruvate metabolism,221,NA,28,0,1207,NA,
Pyruvate metabolism,221,NA,28,0,1208,NA,
Pyruvate metabolism,8659,NA,28,1,1209,NA,LCADim
Pyruvate metabolism,8659,NA,28,1,1210,NA,LCADim
Pyruvate metabolism,134526,NA,28,0,1211,NA,
Pyruvate metabolism,134526,NA,28,0,1212,NA,
Pyruvate metabolism,1571,NA,28,0,1213,NA,
Pyruvate metabolism,1571,NA,28,0,1214,NA,
Pyruvate metabolism,284273,NA,28,0,1215,NA,
Pyruvate metabolism,284273,NA,28,0,1216,NA,
Pyruvate metabolism,284273,NA,28,0,1217,NA,
Pyruvate metabolism,284273,NA,28,0,1218,NA,
Pyruvate metabolism,284273,NA,28,0,1219,NA,
Pyruvate metabolism,284273,NA,28,0,1220,NA,
Pyruvate metabolism,284273,NA,28,0,1221,NA,
Pyruvate metabolism,284273,NA,28,0,1222,NA,
Pyruvate metabolism,10327,NA,28,0,1223,NA,
Pyruvate metabolism,10327,NA,28,0,1224,NA,
Pyruvate metabolism,10327,NA,28,0,1225,NA,
Pyruvate metabolism,10327,NA,28,0,1226,NA,
Pyruvate metabolism,10327,NA,28,0,1227,NA,
Pyruvate metabolism,10327,NA,28,0,1228,NA,
Pyruvate metabolism,216,NA,28,0,1229,NA,
Pyruvate metabolism,216,NA,28,0,1230,NA,
Pyruvate metabolism,8854,NA,28,0,1231,NA,
Pyruvate metabolism,8854,NA,28,0,1232,NA,
Pyruvate metabolism,501,NA,28,0,1233,NA,
Pyruvate metabolism,501,NA,28,0,1234,NA,
Pyruvate metabolism,8854,NA,28,0,1235,NA,
Pyruvate metabolism,8854,NA,28,0,1236,NA,
Pyruvate metabolism,223,NA,28,0,1237,NA,
Pyruvate metabolism,223,NA,28,0,1238,NA,
Pyruvate metabolism,224,NA,28,0,1239,NA,
Pyruvate metabolism,224,NA,28,0,1240,NA,
Pyruvate metabolism,8854,NA,28,0,1241,NA,
Pyruvate metabolism,8854,NA,28,0,1242,NA,
Pyruvate metabolism,219,NA,28,1,1243,NA,LCADim
Pyruvate metabolism,217,NA,28,1,1244,NA,LCADim
Pyruvate metabolism,8574,NA,28,0,1245,NA,
Pyruvate metabolism,8574,NA,28,0,1246,NA,
Pyruvate metabolism,8574,NA,28,0,1247,NA,
Pyruvate metabolism,231,NA,28,0,1248,NA,
Pyruvate metabolism,231,NA,28,0,1249,NA,
Pyruvate metabolism,231,NA,28,0,1250,NA,
Pyruvate metabolism,231,NA,28,0,1251,NA,
Pyruvate metabolism,5832,NA,28,1,1252,NA,LCADim
