Var1,Gene,Gene_Symbol,total_rxns,targeted_rxns,targeted_drugs,targeted_drugs_names,targeted_rxns_names
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
"Transport, extracellular",1244,ABCC2,1886,45,3,Docetaxel; Methotrexate; Paclitaxel,BILDGLCURte; r0993; FOLABCCte; HC02194te; HC02220te; C05769te; C05770te; MLTHFte1; HMR_1897; 12DHCHOLabc; 3DHCDCHOLabc; 3DHCHOLabc; 3DHDCAabc; 3DHLCAabc; 7DHCDCHOLabc; 7DHCHOLabc; CA24Gte; CA3Sabc; CDCA24Gte; CDCA3Gte; COPROSTabc; DCA24Gte; DCA3Gte; DCA3Sabc; GCA3Sabc; GCDCA3Sabc; GDCA3Sabc; GUDCA3Sabc; HCA24Gte; HCA6Gte; HDCA24Gte; HDCA6Gte; HYOCHOLabc; ICDCHOLabc; ISOCHOLabc; LCA24Gte; LCA3Gte; LCA3Sabc; TCA3Sabc; TCDCA3Sabc; TDCA3Sabc; THYOCHOLabc; TUDCA3Sabc; UCHOLabc; UDCA3Sabc
